City	State	Incorporation	Year	Population
Monterey Park 	California	city	2013	61163
Monterey Park 	California	city	2014	61298
Monterey Park 	California	city	2015	61468
Moreno Valley 	California	city	2010	194366
Moreno Valley 	California	city	2011	196946
Moreno Valley 	California	city	2012	198824
Moreno Valley 	California	city	2013	201033
Moreno Valley 	California	city	2014	202904
Moreno Valley 	California	city	2015	204198
Mountain View 	California	city	2010	74283
Mountain View 	California	city	2011	75211
Mountain View 	California	city	2012	76662
Mountain View 	California	city	2013	78165
Mountain View 	California	city	2014	79346
Mountain View 	California	city	2015	80435
Murrieta 	California	city	2010	103963
Murrieta 	California	city	2011	105243
Murrieta 	California	city	2012	106530
Murrieta 	California	city	2013	107521
Murrieta 	California	city	2014	108344
Murrieta 	California	city	2015	109830
Napa 	California	city	2010	77112
Napa 	California	city	2011	77739
Napa 	California	city	2012	78357
Napa 	California	city	2013	79090
Napa 	California	city	2014	79915
Napa 	California	city	2015	80434
National City 	California	city	2010	58668
National City 	California	city	2011	59152
National City 	California	city	2012	59554
National City 	California	city	2013	60011
National City 	California	city	2014	60424
National City 	California	city	2015	61060
Newport Beach 	California	city	2010	85378
Newport Beach 	California	city	2011	86242
Newport Beach 	California	city	2012	86818
Newport Beach 	California	city	2013	87282
Newport Beach 	California	city	2014	87178
Newport Beach 	California	city	2015	87127
Norwalk 	California	city	2010	105587
Norwalk 	California	city	2011	106131
Norwalk 	California	city	2012	106364
Norwalk 	California	city	2013	106698
Norwalk 	California	city	2014	106943
Norwalk 	California	city	2015	107140
Novato 	California	city	2010	52008
Novato 	California	city	2011	52726
Novato 	California	city	2012	53256
Novato 	California	city	2013	54217
Novato 	California	city	2014	54947
Novato 	California	city	2015	55530
Oceanside 	California	city	2010	167678
Oceanside 	California	city	2011	169818
Oceanside 	California	city	2012	171615
Oceanside 	California	city	2013	173379
Oceanside 	California	city	2014	174695
Oceanside 	California	city	2015	175691
Ontario 	California	city	2010	164425
Ontario 	California	city	2011	166010
Ontario 	California	city	2012	167095
Ontario 	California	city	2013	167784
Ontario 	California	city	2014	168972
Ontario 	California	city	2015	171214
Orange 	California	city	2010	136830
Orange 	California	city	2011	138442
Orange 	California	city	2012	139468
Orange 	California	city	2013	140238
Orange 	California	city	2014	139819
Orange 	California	city	2015	140992
Oxnard 	California	city	2010	198512
Oxnard 	California	city	2011	200136
Oxnard 	California	city	2012	201496
Oxnard 	California	city	2013	203415
Oxnard 	California	city	2014	205371
Oxnard 	California	city	2015	207254
Palmdale 	California	city	2010	153014
Palmdale 	California	city	2011	154346
Palmdale 	California	city	2012	155448
Palmdale 	California	city	2013	157365
Palmdale 	California	city	2014	157901
Palmdale 	California	city	2015	158351
Palm Desert 	California	city	2013	50551
Palm Desert 	California	city	2014	51172
Palm Desert 	California	city	2015	51869
Palo Alto 	California	city	2010	64587
Palo Alto 	California	city	2011	65446
Palo Alto 	California	city	2012	66237
Palo Alto 	California	city	2013	66807
Palo Alto 	California	city	2014	67015
Palo Alto 	California	city	2015	66853
Paramount 	California	city	2010	54127
Paramount 	California	city	2011	54445
Paramount 	California	city	2012	54775
Paramount 	California	city	2013	55143
Paramount 	California	city	2014	55280
Paramount 	California	city	2015	55412
Pasadena 	California	city	2010	137176
Pasadena 	California	city	2011	137960
Pasadena 	California	city	2012	138612
Pasadena 	California	city	2013	140055
Pasadena 	California	city	2014	140521
Pasadena 	California	city	2015	142250
Perris 	California	city	2010	68848
Perris 	California	city	2011	70364
Perris 	California	city	2012	71268
Perris 	California	city	2013	72433
Perris 	California	city	2014	73734
Perris 	California	city	2015	74971
Petaluma 	California	city	2010	58025
Petaluma 	California	city	2011	58270
Petaluma 	California	city	2012	58807
Petaluma 	California	city	2013	59440
Petaluma 	California	city	2014	59873
Petaluma 	California	city	2015	60438
Pico Rivera 	California	city	2010	62977
Pico Rivera 	California	city	2011	63354
Pico Rivera 	California	city	2012	63659
Pico Rivera 	California	city	2013	63939
Pico Rivera 	California	city	2014	64086
Pico Rivera 	California	city	2015	64218
Pittsburg 	California	city	2010	63546
Pittsburg 	California	city	2011	64623
Pittsburg 	California	city	2012	65633
Pittsburg 	California	city	2013	66807
Pittsburg 	California	city	2014	68162
Pittsburg 	California	city	2015	69424
Placentia 	California	city	2010	50997
Placentia 	California	city	2011	51578
Placentia 	California	city	2012	51989
Placentia 	California	city	2013	52320
Placentia 	California	city	2014	52371
Placentia 	California	city	2015	52495
Pleasanton 	California	city	2010	70449
Pleasanton 	California	city	2011	71268
Pleasanton 	California	city	2012	72281
Pleasanton 	California	city	2013	74265
Pleasanton 	California	city	2014	77758
Pleasanton 	California	city	2015	79510
Pomona 	California	city	2010	149119
Pomona 	California	city	2011	149948
Pomona 	California	city	2012	150870
Pomona 	California	city	2013	151671
Pomona 	California	city	2014	152962
Pomona 	California	city	2015	153266
Porterville 	California	city	2010	54280
Porterville 	California	city	2011	54734
Porterville 	California	city	2012	54953
Porterville 	California	city	2013	55128
Porterville 	California	city	2014	55258
Porterville 	California	city	2015	56058
Poway 	California	city	2015	50157
Rancho Cordova 	California	city	2010	65097
Rancho Cordova 	California	city	2011	66055
Rancho Cordova 	California	city	2012	66893
Rancho Cordova 	California	city	2013	67959
Rancho Cordova 	California	city	2014	69710
Rancho Cordova 	California	city	2015	71017
Rancho Cucamonga 	California	city	2010	166261
Rancho Cucamonga 	California	city	2011	168172
Rancho Cucamonga 	California	city	2012	170419
Rancho Cucamonga 	California	city	2013	171512
Rancho Cucamonga 	California	city	2014	174127
Rancho Cucamonga 	California	city	2015	175236
Redding 	California	city	2010	89919
Redding 	California	city	2011	90376
Redding 	California	city	2012	90675
Redding 	California	city	2013	91100
Redding 	California	city	2014	91579
Redding 	California	city	2015	91582
Redlands 	California	city	2010	68826
Redlands 	California	city	2011	69422
Redlands 	California	city	2012	69825
Redlands 	California	city	2013	70083
Redlands 	California	city	2014	70572
Redlands 	California	city	2015	71035
Redondo Beach 	California	city	2010	66778
Redondo Beach 	California	city	2011	67153
Redondo Beach 	California	city	2012	67501
Redondo Beach 	California	city	2013	67809
Redondo Beach 	California	city	2014	67966
Redondo Beach 	California	city	2015	68166
Redwood City 	California	city	2010	77024
Redwood City 	California	city	2011	78070
Redwood City 	California	city	2012	79319
Redwood City 	California	city	2013	81176
Redwood City 	California	city	2014	82856
Redwood City 	California	city	2015	85288
Rialto 	California	city	2010	99412
Rialto 	California	city	2011	100774
Rialto 	California	city	2012	101617
Rialto 	California	city	2013	102022
Rialto 	California	city	2014	102615
Rialto 	California	city	2015	103132
Richmond 	California	city	2010	104087
Richmond 	California	city	2011	105418
Richmond 	California	city	2012	106615
Richmond 	California	city	2013	107755
Richmond 	California	city	2014	108621
Richmond 	California	city	2015	109708
Riverside 	California	city	2010	305615
Riverside 	California	city	2011	309987
Riverside 	California	city	2012	313212
Riverside 	California	city	2013	316759
Riverside 	California	city	2014	319312
Riverside 	California	city	2015	322424
Rocklin 	California	city	2010	57397
Rocklin 	California	city	2011	58395
Rocklin 	California	city	2012	59003
Rocklin 	California	city	2013	59736
Rocklin 	California	city	2014	60253
Rocklin 	California	city	2015	61213
Rosemead 	California	city	2010	53818
Rosemead 	California	city	2011	54141
Rosemead 	California	city	2012	54416
Rosemead 	California	city	2013	54694
Rosemead 	California	city	2014	54815
Rosemead 	California	city	2015	54908
Roseville 	California	city	2010	119371
Roseville 	California	city	2011	122273
Roseville 	California	city	2012	124130
Roseville 	California	city	2013	126639
Roseville 	California	city	2014	128413
Roseville 	California	city	2015	130269
Salinas 	California	city	2010	150807
Salinas 	California	city	2011	152693
Salinas 	California	city	2012	154334
Salinas 	California	city	2013	155749
Salinas 	California	city	2014	156666
Salinas 	California	city	2015	157380
San Bernardino 	California	city	2010	210234
San Bernardino 	California	city	2011	212022
San Bernardino 	California	city	2012	213276
San Bernardino 	California	city	2013	214205
San Bernardino 	California	city	2014	214869
San Bernardino 	California	city	2015	216108
San Buenaventura (Ventura) 	California	city	2010	107146
San Buenaventura (Ventura) 	California	city	2011	107797
San Buenaventura (Ventura) 	California	city	2012	108601
San Buenaventura (Ventura) 	California	city	2013	109064
San Buenaventura (Ventura) 	California	city	2014	109421
San Buenaventura (Ventura) 	California	city	2015	109708
San Clemente 	California	city	2010	63619
San Clemente 	California	city	2011	64357
San Clemente 	California	city	2012	64810
San Clemente 	California	city	2013	65126
San Clemente 	California	city	2014	65291
San Clemente 	California	city	2015	65526
San Leandro 	California	city	2010	85137
San Leandro 	California	city	2011	86016
San Leandro 	California	city	2012	87130
San Leandro 	California	city	2013	88285
San Leandro 	California	city	2014	89450
San Leandro 	California	city	2015	90712
San Marcos 	California	city	2010	83978
San Marcos 	California	city	2011	85163
San Marcos 	California	city	2012	87101
San Marcos 	California	city	2013	89817
San Marcos 	California	city	2014	92898
San Marcos 	California	city	2015	92931
San Mateo 	California	city	2010	97435
San Mateo 	California	city	2011	98677
San Mateo 	California	city	2012	100023
San Mateo 	California	city	2013	101536
San Mateo 	California	city	2014	102868
San Mateo 	California	city	2015	103536
San Rafael 	California	city	2010	57820
San Rafael 	California	city	2011	58263
San Rafael 	California	city	2012	58464
San Rafael 	California	city	2013	59049
San Rafael 	California	city	2014	59197
San Rafael 	California	city	2015	59162
San Ramon 	California	city	2010	72412
San Ramon 	California	city	2011	73065
San Ramon 	California	city	2012	73786
San Ramon 	California	city	2013	74556
San Ramon 	California	city	2014	75356
San Ramon 	California	city	2015	76134
Santa Ana 	California	city	2010	325503
Santa Ana 	California	city	2011	328844
Santa Ana 	California	city	2012	331645
Santa Ana 	California	city	2013	335228
Santa Ana 	California	city	2014	335245
Santa Ana 	California	city	2015	335400
Santa Barbara 	California	city	2010	88533
Santa Barbara 	California	city	2011	88786
Santa Barbara 	California	city	2012	89571
Santa Barbara 	California	city	2013	90465
Santa Barbara 	California	city	2014	91315
Santa Barbara 	California	city	2015	91842
Santa Clara 	California	city	2010	116857
Santa Clara 	California	city	2011	118018
Santa Clara 	California	city	2012	119609
Santa Clara 	California	city	2013	120831
Santa Clara 	California	city	2014	122290
Santa Clara 	California	city	2015	126215
Santa Clarita 	California	city	2010	176422
Santa Clarita 	California	city	2011	177716
Santa Clarita 	California	city	2012	178796
Santa Clarita 	California	city	2013	179826
Santa Clarita 	California	city	2014	181109
Santa Clarita 	California	city	2015	182371
Santa Cruz 	California	city	2010	60606
Santa Cruz 	California	city	2011	61455
Santa Cruz 	California	city	2012	62004
Santa Cruz 	California	city	2013	62827
Santa Cruz 	California	city	2014	63280
Santa Cruz 	California	city	2015	64220
Santa Maria 	California	city	2010	99729
Santa Maria 	California	city	2011	100462
Santa Maria 	California	city	2012	101408
Santa Maria 	California	city	2013	102460
Santa Maria 	California	city	2014	103553
Santa Maria 	California	city	2015	105093
Santa Monica 	California	city	2010	89796
Santa Monica 	California	city	2011	90673
Santa Monica 	California	city	2012	91665
Santa Monica 	California	city	2013	92551
Santa Monica 	California	city	2014	92743
Santa Monica 	California	city	2015	93220
Santa Rosa 	California	city	2010	168088
Santa Rosa 	California	city	2011	169259
Santa Rosa 	California	city	2012	170280
Santa Rosa 	California	city	2013	171958
Santa Rosa 	California	city	2014	173953
Santa Rosa 	California	city	2015	174972
Santee 	California	city	2010	53655
Santee 	California	city	2011	54604
Santee 	California	city	2012	55534
Santee 	California	city	2013	56364
Santee 	California	city	2014	57095
Santee 	California	city	2015	57787
Simi Valley 	California	city	2010	124493
Simi Valley 	California	city	2011	125177
Simi Valley 	California	city	2012	125569
Simi Valley 	California	city	2013	126279
Simi Valley 	California	city	2014	126790
Simi Valley 	California	city	2015	126788
South Gate 	California	city	2010	94478
South Gate 	California	city	2011	94805
South Gate 	California	city	2012	94931
South Gate 	California	city	2013	95195
South Gate 	California	city	2014	95385
South Gate 	California	city	2015	96401
South San Francisco 	California	city	2010	63769
South San Francisco 	California	city	2011	64592
South San Francisco 	California	city	2012	65755
South San Francisco 	California	city	2013	66412
South San Francisco 	California	city	2014	66961
South San Francisco 	California	city	2015	67271
Stockton 	California	city	2010	292566
Stockton 	California	city	2011	295366
Stockton 	California	city	2012	297381
Stockton 	California	city	2013	298130
Stockton 	California	city	2014	302074
Stockton 	California	city	2015	305658
Sunnyvale 	California	city	2010	140522
Sunnyvale 	California	city	2011	143974
Sunnyvale 	California	city	2012	146709
Sunnyvale 	California	city	2013	148422
Sunnyvale 	California	city	2014	150098
Sunnyvale 	California	city	2015	151754
Temecula 	California	city	2010	100880
Temecula 	California	city	2011	102944
Temecula 	California	city	2012	104733
Temecula 	California	city	2013	106644
Temecula 	California	city	2014	109390
Temecula 	California	city	2015	112011
Thousand Oaks 	California	city	2010	126798
Thousand Oaks 	California	city	2011	127517
Thousand Oaks 	California	city	2012	127990
Thousand Oaks 	California	city	2013	128673
Thousand Oaks 	California	city	2014	129226
Thousand Oaks 	California	city	2015	129339
Torrance 	California	city	2010	145498
Torrance 	California	city	2011	146371
Torrance 	California	city	2012	147082
Torrance 	California	city	2013	147755
Torrance 	California	city	2014	148152
Torrance 	California	city	2015	148475
Tracy 	California	city	2010	83335
Tracy 	California	city	2011	84108
Tracy 	California	city	2012	84629
Tracy 	California	city	2013	84857
Tracy 	California	city	2014	85806
Tracy 	California	city	2015	87075
Tulare 	California	city	2010	59465
Tulare 	California	city	2011	59918
Tulare 	California	city	2012	60844
